language_mouse.x,language_mouse.y,language_mouse.leftButton,language_mouse.midButton,language_mouse.rightButton,language_mouse.time,language_mouse.clicked_name,nationality,mother_tongue,homeland,gender,age,email,date,expName,psychopyVersion,OS,frameRate,cancel_experiment,cancel_reasons,client_agent_information,windowWidth,windowHeight,xRes,yRes,start_exp_mouse.x,start_exp_mouse.y,start_exp_mouse.leftButton,start_exp_mouse.midButton,start_exp_mouse.rightButton,start_exp_mouse.time,start_exp_mouse.clicked_name,rating_slider.response,rating_slider.rt,next_trial_mouse.x,next_trial_mouse.y,next_trial_mouse.leftButton,next_trial_mouse.midButton,next_trial_mouse.rightButton,next_trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,environment,sunVisibility,cloudVisibility,imageId,imgSize,globalClockTime
-0.312692588,-0.220049449,1,0,0,2.2162,de_flag,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,7,6.2244,0.382520403,-0.419646345,1,0,0,next_trial_button,0,54,54,15,1,landscape,visiblesun,yesclouds,1,"333.3333333333333,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,7,4.4318,0.419921548,-0.418982043,1,0,0,next_trial_button,0,55,55,20,1,landscape,invisiblesun,noclouds,2,"755.192878338279,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,7,7.6989,0.397423989,-0.416408757,1,0,0,next_trial_button,0,56,56,33,1,beach,invisiblesun,yesclouds,4,"751.5473032714411,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,3,3.6088,0.348849487,-0.403297479,1,0,0,next_trial_button,0,57,57,79,1,landscape,visiblesun,yesclouds,9,"1028.5714285714284,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,2,4.2424,0.426509094,-0.425954437,1,0,0,next_trial_button,0,58,58,32,1,beach,invisiblesun,noclouds,4,"750,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,5,3.6609,0.430405753,-0.404437692,1,0,0,next_trial_button,0,59,59,8,1,beach,invisiblesun,noclouds,1,"1215.1898734177216,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,6,4.4102,0.397021266,-0.418110112,1,0,0,next_trial_button,0,60,60,66,1,beach,visiblesun,noclouds,8,"1028.5714285714284,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,3,3.0911,0.378920092,-0.422795432,1,0,0,next_trial_button,0,61,61,71,1,landscape,visiblesun,yesclouds,8,"666.6666666666666,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,8,3.2572,0.438457053,-0.410929762,1,0,0,next_trial_button,0,62,62,4,1,landscape,invisiblesun,noclouds,0,"1276.9171185127807,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,1,2.2833,0.397327641,-0.408371353,1,0,0,next_trial_button,0,63,63,68,1,landscape,invisiblesun,noclouds,8,"666.6666666666666,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,7,5.0817,0.463044194,-0.408534241,1,0,0,next_trial_button,0,64,64,41,1,beach,invisiblesun,yesclouds,5,"1248.4394506866417,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,6,2.9786,0.418952506,-0.40767201,1,0,0,next_trial_button,0,65,65,9,1,beach,invisiblesun,yesclouds,1,"750,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,5,3.3597,0.3702228,-0.398982893,1,0,0,next_trial_button,0,66,66,52,1,landscape,invisiblesun,noclouds,6,"666.6666666666666,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,5,3.234,0.358710044,-0.419014304,1,0,0,next_trial_button,0,67,67,0,1,beach,invisiblesun,noclouds,0,"750,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,6,3.259,0.418352291,-0.415988159,1,0,0,next_trial_button,0,68,68,10,1,beach,visiblesun,noclouds,1,"747.0261697065821,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,4,4.4594,0.42026716,-0.43751297,1,0,0,next_trial_button,0,69,69,69,1,landscape,invisiblesun,yesclouds,8,"750,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,5,2.5068,0.352472142,-0.428202711,1,0,0,next_trial_button,0,70,70,18,1,beach,visiblesun,noclouds,2,"666.6666666666666,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,5,2.66,0.365660858,-0.413778251,1,0,0,next_trial_button,0,71,71,42,1,beach,visiblesun,noclouds,5,"834.4594594594595,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,6,3.341,0.360240173,-0.439084407,1,0,0,next_trial_button,0,72,72,49,1,beach,invisiblesun,yesclouds,6,"858.4474885844749,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,6,4.6269,0.408992331,-0.420290048,1,0,0,next_trial_button,0,73,73,22,1,landscape,visiblesun,noclouds,2,"749.3333333333333,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,6,3.462,0.455585153,-0.41626042,1,0,0,next_trial_button,0,74,74,56,1,beach,invisiblesun,noclouds,7,"1028.5714285714284,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,9,2.7219,0.465169307,-0.422935377,1,0,0,next_trial_button,0,75,75,45,1,landscape,invisiblesun,yesclouds,5,"749.6251874062968,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,7,5.444,0.400323377,-0.406433814,1,0,0,next_trial_button,0,76,76,57,1,beach,invisiblesun,yesclouds,7,"749.707488299532,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,7,2.3482,0.377126203,-0.409417997,1,0,0,next_trial_button,0,77,77,43,1,beach,visiblesun,yesclouds,5,"750,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,6,6.4918,0.466657475,-0.426029641,1,0,0,next_trial_button,0,78,78,27,1,beach,visiblesun,yesclouds,3,"752.8089887640449,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,6,2.0742,0.366663034,-0.429072571,1,0,0,next_trial_button,0,79,79,19,1,beach,visiblesun,yesclouds,2,"770.1393095093882,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,,,,,,,,,,,,,,,,,,"770.1393095093882,500",473.9197
