language_mouse.x,language_mouse.y,language_mouse.leftButton,language_mouse.midButton,language_mouse.rightButton,language_mouse.time,language_mouse.clicked_name,nationality,mother_tongue,homeland,gender,age,email,date,expName,psychopyVersion,OS,frameRate,cancel_experiment,cancel_reasons,client_agent_information,windowWidth,windowHeight,xRes,yRes,start_exp_mouse.x,start_exp_mouse.y,start_exp_mouse.leftButton,start_exp_mouse.midButton,start_exp_mouse.rightButton,start_exp_mouse.time,start_exp_mouse.clicked_name,rating_slider.response,rating_slider.rt,next_trial_mouse.x,next_trial_mouse.y,next_trial_mouse.leftButton,next_trial_mouse.midButton,next_trial_mouse.rightButton,next_trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,environment,sunVisibility,cloudVisibility,imageId,imgSize,globalClockTime
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,2.254,0.35462963,-0.413888889,1,0,0,next_trial_button,0,63,63,68,1,landscape,invisiblesun,noclouds,8,"666.6666666666666,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,3,9.094,0.375925926,-0.42037037,1,0,0,next_trial_button,0,64,64,65,1,beach,invisiblesun,yesclouds,8,"750,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,2.994,0.447222222,-0.398148148,1,0,0,next_trial_button,0,65,65,18,1,beach,visiblesun,noclouds,2,"666.6666666666666,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,2,3.508,0.446296296,-0.42037037,1,0,0,next_trial_button,0,66,66,58,1,beach,visiblesun,noclouds,7,"1028.5714285714284,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,3.128,0.384259259,-0.410185185,1,0,0,next_trial_button,0,67,67,77,1,landscape,invisiblesun,yesclouds,9,"888.8888888888888,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,5.398,0.436111111,-0.448148148,1,0,0,next_trial_button,0,68,68,6,1,landscape,visiblesun,noclouds,0,"1413.8005159071367,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,2.517,0.371296296,-0.415740741,1,0,0,next_trial_button,0,69,69,28,1,landscape,invisiblesun,noclouds,3,"888.8888888888888,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,5,3.017,0.382407407,-0.40462963,1,0,0,next_trial_button,0,70,70,35,1,beach,visiblesun,yesclouds,4,"750,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,3.133,0.399074074,-0.408333333,1,0,0,next_trial_button,0,71,71,47,1,landscape,visiblesun,yesclouds,5,"666.6666666666666,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,2.645,0.37962963,-0.415740741,1,0,0,next_trial_button,0,72,72,12,1,landscape,invisiblesun,noclouds,1,"666.6666666666666,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,2.465,0.411111111,-0.431481481,1,0,0,next_trial_button,0,73,73,2,1,beach,visiblesun,noclouds,0,"375,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,6,6.684,0.373148148,-0.417592593,1,0,0,next_trial_button,0,74,74,48,1,beach,invisiblesun,noclouds,6,"1028.5714285714284,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,2,10.58,0.45462963,-0.422222222,1,0,0,next_trial_button,0,75,75,29,1,landscape,invisiblesun,yesclouds,3,"749.8660953401178,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,4.706,0.455555556,-0.406481481,1,0,0,next_trial_button,0,76,76,57,1,beach,invisiblesun,yesclouds,7,"749.707488299532,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,3,6.256,0.378703704,-0.402777778,1,0,0,next_trial_button,0,77,77,20,1,landscape,invisiblesun,noclouds,2,"755.192878338279,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,2.032,0.390740741,-0.42962963,1,0,0,next_trial_button,0,78,78,14,1,landscape,visiblesun,noclouds,1,"745.9919839679359,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,2.283,0.426851852,-0.409259259,1,0,0,next_trial_button,0,79,79,78,1,landscape,visiblesun,noclouds,9,"666.6666666666666,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,,,,,,,,,,,,,,,,,,"666.6666666666666,500",671.796
