language_mouse.x,language_mouse.y,language_mouse.leftButton,language_mouse.midButton,language_mouse.rightButton,language_mouse.time,language_mouse.clicked_name,nationality,mother_tongue,homeland,gender,age,email,date,expName,psychopyVersion,OS,frameRate,cancel_experiment,cancel_reasons,client_agent_information,windowWidth,windowHeight,xRes,yRes,start_exp_mouse.x,start_exp_mouse.y,start_exp_mouse.leftButton,start_exp_mouse.midButton,start_exp_mouse.rightButton,start_exp_mouse.time,start_exp_mouse.clicked_name,rating_slider.response,rating_slider.rt,next_trial_mouse.x,next_trial_mouse.y,next_trial_mouse.leftButton,next_trial_mouse.midButton,next_trial_mouse.rightButton,next_trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,environment,sunVisibility,cloudVisibility,imageId,imgSize,globalClockTime
,,,,,,,de,de,de,m,26,,2021-08-08_15h38.40.521,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:90.0) Gecko/20100101 Firefox/90.0,1366,643,1366,768,,,,,,,,10,1.527,0.440104167,-0.427083333,1,0,0,next_trial_button,0,64,64,46,1,landscape,visiblesun,noclouds,5,"750,500",
,,,,,,,de,de,de,m,26,,2021-08-08_15h38.40.521,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:90.0) Gecko/20100101 Firefox/90.0,1366,643,1366,768,,,,,,,,9,2.349,0.483072917,-0.39453125,1,0,0,next_trial_button,0,65,65,48,1,beach,invisiblesun,noclouds,6,"1028.5714285714284,500",
,,,,,,,de,de,de,m,26,,2021-08-08_15h38.40.521,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:90.0) Gecko/20100101 Firefox/90.0,1366,643,1366,768,,,,,,,,10,1.675,0.390625,-0.416666667,1,0,0,next_trial_button,0,66,66,67,1,beach,visiblesun,yesclouds,8,"748.1481481481482,500",
,,,,,,,de,de,de,m,26,,2021-08-08_15h38.40.521,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:90.0) Gecko/20100101 Firefox/90.0,1366,643,1366,768,,,,,,,,8,1.598,0.46484375,-0.39453125,1,0,0,next_trial_button,0,67,67,41,1,beach,invisiblesun,yesclouds,5,"1248.4394506866417,500",
,,,,,,,de,de,de,m,26,,2021-08-08_15h38.40.521,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:90.0) Gecko/20100101 Firefox/90.0,1366,643,1366,768,,,,,,,,10,2.352,0.404947917,-0.397135417,1,0,0,next_trial_button,0,68,68,53,1,landscape,invisiblesun,yesclouds,6,"750.0695023630803,500",
,,,,,,,de,de,de,m,26,,2021-08-08_15h38.40.521,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:90.0) Gecko/20100101 Firefox/90.0,1366,643,1366,768,,,,,,,,6,1.558,0.352864583,-0.416666667,1,0,0,next_trial_button,0,69,69,42,1,beach,visiblesun,noclouds,5,"834.4594594594595,500",
,,,,,,,de,de,de,m,26,,2021-08-08_15h38.40.521,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:90.0) Gecko/20100101 Firefox/90.0,1366,643,1366,768,,,,,,,,4,2.042,0.51953125,-0.421875,1,0,0,next_trial_button,0,70,70,77,1,landscape,invisiblesun,yesclouds,9,"888.8888888888888,500",
,,,,,,,de,de,de,m,26,,2021-08-08_15h38.40.521,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:90.0) Gecko/20100101 Firefox/90.0,1366,643,1366,768,,,,,,,,10,1.711,0.438802083,-0.4140625,1,0,0,next_trial_button,0,71,71,26,1,beach,visiblesun,noclouds,3,"888.8888888888888,500",
,,,,,,,de,de,de,m,26,,2021-08-08_15h38.40.521,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:90.0) Gecko/20100101 Firefox/90.0,1366,643,1366,768,,,,,,,,8,1.598,0.438802083,-0.415364583,1,0,0,next_trial_button,0,72,72,20,1,landscape,invisiblesun,noclouds,2,"755.192878338279,500",
,,,,,,,de,de,de,m,26,,2021-08-08_15h38.40.521,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:90.0) Gecko/20100101 Firefox/90.0,1366,643,1366,768,,,,,,,,10,1.598,0.51171875,-0.40234375,1,0,0,next_trial_button,0,73,73,15,1,landscape,visiblesun,yesclouds,1,"333.3333333333333,500",
,,,,,,,de,de,de,m,26,,2021-08-08_15h38.40.521,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:90.0) Gecko/20100101 Firefox/90.0,1366,643,1366,768,,,,,,,,5,1.812,0.401041667,-0.427083333,1,0,0,next_trial_button,0,74,74,29,1,landscape,invisiblesun,yesclouds,3,"749.8660953401178,500",
,,,,,,,de,de,de,m,26,,2021-08-08_15h38.40.521,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:90.0) Gecko/20100101 Firefox/90.0,1366,643,1366,768,,,,,,,,7,2.121,0.483072917,-0.416666667,1,0,0,next_trial_button,0,75,75,21,1,landscape,invisiblesun,yesclouds,2,"750,500",
,,,,,,,de,de,de,m,26,,2021-08-08_15h38.40.521,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:90.0) Gecko/20100101 Firefox/90.0,1366,643,1366,768,,,,,,,,10,1.961,0.380208333,-0.416666667,1,0,0,next_trial_button,0,76,76,32,1,beach,invisiblesun,noclouds,4,"750,500",
,,,,,,,de,de,de,m,26,,2021-08-08_15h38.40.521,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:90.0) Gecko/20100101 Firefox/90.0,1366,643,1366,768,,,,,,,,9,1.605,0.358072917,-0.416666667,1,0,0,next_trial_button,0,77,77,3,1,beach,visiblesun,yesclouds,0,"1152.5122276567363,500",
,,,,,,,de,de,de,m,26,,2021-08-08_15h38.40.521,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:90.0) Gecko/20100101 Firefox/90.0,1366,643,1366,768,,,,,,,,9,1.454,0.373697917,-0.407552083,1,0,0,next_trial_button,0,78,78,65,1,beach,invisiblesun,yesclouds,8,"750,500",
,,,,,,,de,de,de,m,26,,2021-08-08_15h38.40.521,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:90.0) Gecko/20100101 Firefox/90.0,1366,643,1366,768,,,,,,,,8,1.42,0.43359375,-0.40625,1,0,0,next_trial_button,0,79,79,56,1,beach,invisiblesun,noclouds,7,"1028.5714285714284,500",
,,,,,,,de,de,de,m,26,,2021-08-08_15h38.40.521,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:90.0) Gecko/20100101 Firefox/90.0,1366,643,1366,768,,,,,,,,,,,,,,,,,,,,,,,,,"1028.5714285714284,500",524.705
